id,name,satno,cospar id,vimpel id,object class,mass(kg),shape,length(m),height(m),depth(m),re-entry epoch,max cross section (m2),min cross section (m2),avg cross section (m2)
46246,Cosmos-1461 fragmentation debris,42447,1983-044GH,,Payload Fragmentation Debris,,,,,,07/06/2020,,,
46247,Cosmos-1461 fragmentation debris,42448,1983-044GJ,,Payload Fragmentation Debris,,,,,,12/10/2018,,,
46248,Cosmos-1461 fragmentation debris,42449,1983-044GK,,Payload Fragmentation Debris,,,,,,15/11/2017,,,
46249,Cosmos-1461 fragmentation debris,42450,1983-044GL,,Payload Fragmentation Debris,,,,,,12/10/2017,,,
46250,Cosmos-1461 fragmentation debris,42451,1983-044GM,,Payload Fragmentation Debris,,,,,,11/10/2018,,,
46251,Meteor 2-6 debris,42452,1984-072N,,Payload Fragmentation Debris,,,,,,,,,
46252,Meteor 2-6 debris,42453,1984-072P,,Payload Fragmentation Debris,,,,,,,,,
46253,Meteor 2-6 debris,42454,1984-072Q,,Payload Fragmentation Debris,,,,,,,,,
46254,Meteor 2-6 debris,42455,1984-072R,,Payload Fragmentation Debris,,,,,,,,,
46255,Meteor 2-6 debris,42456,1984-072S,,Payload Fragmentation Debris,,,,,,,,,
46256,Meteor 2-6 debris,42457,1984-072T,,Payload Fragmentation Debris,,,,,,,,,
46257,CZ-3B debris,42458,2010-042Z,79401,Rocket Fragmentation Debris,,,,,,,,,
46258,CZ-3B debris,42459,2010-042AA,77001,Rocket Fragmentation Debris,,,,,,,,,
46259,CZ-3B debris,42460,2010-042AB,77300,Rocket Fragmentation Debris,,,,,,,,,
46260,CZ-3B debris,42461,2010-042AC,,Rocket Fragmentation Debris,,,,,,,,,
46262,CZ-3B debris,42463,2010-042AE,,Rocket Fragmentation Debris,,,,,,,,,
46263,CZ-3B debris,42464,2010-042AF,78900,Rocket Fragmentation Debris,,,,,,,,,
46264,CZ-3B debris,42465,2010-042AG,76900,Rocket Fragmentation Debris,,,,,,,,,
46265,CZ-3C debris,42466,2010-057BF,,Rocket Fragmentation Debris,,,,,,,,,
46266,CZ-3C debris,42467,2010-057BG,,Rocket Fragmentation Debris,,,,,,,,,
46267,CZ-3C debris,42468,2010-057BH,,Rocket Fragmentation Debris,,,,,,,,,
46268,CZ-3C debris,42469,2010-057BJ,63801,Rocket Fragmentation Debris,,,,,,,,,
46269,CZ-3C debris,42470,2010-057BK,56400,Rocket Fragmentation Debris,,,,,,,,,
46270,CZ-3B debris,42471,2011-077AL,,Rocket Fragmentation Debris,,,,,,,,,
46271,CZ-3B debris,42472,2011-077AM,80200,Rocket Fragmentation Debris,,,,,,,,,
46272,CZ-3B debris,42473,2011-077AN,85000,Rocket Fragmentation Debris,,,,,,,,,
46273,CZ-3B debris,42474,2011-077AP,86200,Rocket Fragmentation Debris,,,,,,,,,
46274,CZ-3B debris,42475,2011-077AQ,,Rocket Fragmentation Debris,,,,,,,,,
46275,CZ-3B debris,42476,2011-077AR,76801,Rocket Fragmentation Debris,,,,,,,,,
46276,CZ-3C debris,42477,2012-008AM,59400,Rocket Fragmentation Debris,,,,,,,,,
46277,CZ-3C debris,42478,2012-008AN,64305,Rocket Fragmentation Debris,,,,,,,,,
46278,CZ-3C debris,42479,2012-008AP,,Rocket Fragmentation Debris,,,,,,,,,
46279,CZ-3C debris,42480,2012-008AQ,64503,Rocket Fragmentation Debris,,,,,,,,,
46280,CZ-3C debris,42481,2012-008AR,,Rocket Fragmentation Debris,,,,,,,,,
46281,Ariane V28 debris,42482,1989-006CJ,61900,Rocket Fragmentation Debris,,,,,,,,,
46282,Ariane V28 debris,42483,1989-006CK,,Rocket Fragmentation Debris,,,,,,,,,
46283,Ariane V28 debris,42484,1989-006CL,,Rocket Fragmentation Debris,,,,,,,,,
46284,Ariane V28 debris,42485,1989-006CM,66001,Rocket Fragmentation Debris,,,,,,,,,
46285,Ariane V28 debris,42486,1989-006CN,,Rocket Fragmentation Debris,,,,,,,,,
46286,Ariane V28 debris,42487,1989-006CP,,Rocket Fragmentation Debris,,,,,,,,,
46287,Ariane V28 debris,42488,1989-006CQ,,Rocket Fragmentation Debris,,,,,,,,,
46288,Ariane V28 debris,42489,1989-006CR,65300,Rocket Fragmentation Debris,,,,,,,,,
46315,Korabl-Sputnik 1 (Sputnik 4),,,,Payload,,,,,,05/09/1962,,,
46327,Agena B (Thor-Agena B),,,,Rocket Body,600,Cyl + 1 Nozzle,1.5,7.1,7.1,26/10/1969,10.7956150597144,1.76714586764426,9.24806337400495
46328,Agena D (Thor-Agena D),,1963-029IB,,Rocket Body,600,Cyl,1.5,7.1,7.1,13/08/1963,10.7956150597144,1.76714586764426,9.24806337400495
46329,Agena D (Thor-Agena D),,1963-032IB,,Rocket Body,600,Cyl,1.5,7.1,7.1,12/08/1963,10.7956150597144,1.76714586764426,9.24806337400495
46330,Agena D (Thor-Agena D),,1963-034IB,,Rocket Body,600,Cyl,1.5,7.1,7.1,12/09/1963,10.7956150597144,1.76714586764426,9.24806337400495
46331,Agena D (Thor-Agena D),,1963-042IB,,Rocket Body,600,Cyl,1.5,7.1,7.1,21/01/1964,10.7956150597144,1.76714586764426,9.24806337400495
46342,Blok-D (Proton-K/D),,1967-032IA,,Rocket Body,2150,Cyl,3.7,4.9,4.9,19/04/1967,21.0785334603048,10.7521008569111,19.6153191308513
46343,Agena D (Thorad-Agena D),,,,Rocket Body,600,Cyl,1.5,7.1,7.1,20/05/1968,10.7956150597144,1.76714586764426,9.24806337400495
46344,,,,123904,Unknown,,,,,,,,,
46345,,,,49601,Unknown,,,,,,,,,
46346,,,,64004,Unknown,,,,,,,,,
46347,,,,13000,Unknown,,,,,,,,,
46348,,,,161100,Unknown,,,,,,,,,
46350,,,,143321,Unknown,,,,,,,,,
46351,,,,144414,Unknown,,,,,,,,,
46352,,,,71802,Unknown,,,,,,,,,
46353,,,,154600,Unknown,,,,,,,,,
46354,,,,146606,Unknown,,,,,,,,,
46355,,,,169400,Unknown,,,,,,,,,
46356,,,,31800,Unknown,,,,,,,,,
46357,Agena D debris,42496,1970-025RA,,Rocket Debris,,,,,,,,,
46358,Agena D debris,42497,1970-025RB,,Rocket Debris,,,,,,,,,
46359,Agena D debris,42498,1970-025RC,,Rocket Debris,,,,,,,,,
46360,Agena D debris,42499,1970-025RD,,Rocket Debris,,,,,,,,,
46361,Agena D debris,42500,1970-025RE,,Rocket Debris,,,,,,,,,
46362,Agena D debris,42501,1970-025RF,,Rocket Debris,,,,,,,,,
46363,Agena D debris,42502,1970-025RG,,Rocket Debris,,,,,,,,,
46364,Agena D debris,42503,1970-025RH,,Rocket Debris,,,,,,,,,
46365,Agena D debris,42504,1970-025RJ,,Rocket Debris,,,,,,,,,
46366,Agena D debris,42505,1970-025RK,,Rocket Debris,,,,,,,,,
46367,Agena D debris,42506,1970-025RL,,Rocket Debris,,,,,,,,,
46368,Agena D debris,42507,1970-025RM,,Rocket Debris,,,,,,,,,
46369,Agena D debris,42508,1970-025RN,,Rocket Debris,,,,,,,,,
46370,Agena D debris,42509,1970-025RP,,Rocket Debris,,,,,,,,,
46371,Agena D debris,42510,1970-025RQ,,Rocket Debris,,,,,,,,,
46372,Agena D debris,42511,1970-025RR,,Rocket Debris,,,,,,,,,
46373,Agena D debris,42512,1970-025RS,,Rocket Debris,,,,,,,,,
46374,Agena D debris,42513,1970-025RT,,Rocket Debris,,,,,,,,,
46375,Agena D debris,42514,1970-025RU,,Rocket Debris,,,,,,,,,
46376,Agena D debris,42515,1970-025RV,,Rocket Debris,,,,,,,,,
46377,Agena D debris,42516,1970-025RW,,Rocket Debris,,,,,,,,,
46378,Agena D debris,42517,1970-025RX,,Rocket Debris,,,,,,,,,
46379,Agena D debris,42518,1970-025RY,,Rocket Debris,,,,,,,,,
46380,Agena D debris,42519,1970-025RZ,,Rocket Debris,,,,,,,,,
46381,Agena D debris,42520,1970-025SA,,Rocket Debris,,,,,,,,,
46382,Agena D debris,42521,1970-025SB,,Rocket Debris,,,,,,,,,
46383,Agena D debris,42522,1970-025SC,,Rocket Debris,,,,,,,,,
46384,Agena D debris,42523,1970-025SD,,Rocket Debris,,,,,,,,,
46385,Agena D debris,42524,1970-025SE,,Rocket Debris,,,,,,,,,
46386,Agena D debris,42525,1970-025SF,,Rocket Debris,,,,,,,,,
46387,Agena D debris,42526,1970-025SG,,Rocket Debris,,,,,,,,,
46388,Agena D debris,42527,1970-025SH,,Rocket Debris,,,,,,,,,
46389,Agena D debris,42528,1970-025SJ,,Rocket Debris,,,,,,,,,
46390,Agena D debris,42529,1970-025SK,,Rocket Debris,,,,,,,,,
46391,Agena D debris,42530,1970-025SL,,Rocket Debris,,,,,,,,,
46392,Agena D debris,42531,1970-025SM,,Rocket Debris,,,,,,,,,
46393,Agena D debris,42532,1970-025SN,,Rocket Debris,,,,,,,,,
46394,Agena D debris,42533,1970-025SP,,Rocket Debris,,,,,,,,,
46395,Agena D debris,42534,1970-025SQ,,Rocket Debris,,,,,,,,,
46396,Agena D debris,42535,1970-025SR,,Rocket Debris,,,,,,,,,
46397,Agena D debris,42536,1970-025SS,,Rocket Debris,,,,,,,,,
46398,Agena D debris,42537,1970-025ST,,Rocket Debris,,,,,,,,,
46399,Agena D debris,42538,1970-025SU,,Rocket Debris,,,,,,,,,
46400,Agena D debris,42539,1970-025SV,,Rocket Debris,,,,,,,,,
46401,Agena D debris,42540,1970-025SW,,Rocket Debris,,,,,,29/06/2020,,,
46402,Agena D debris,42541,1970-025SX,,Rocket Debris,,,,,,,,,
46403,Agena D debris,42542,1970-025SY,,Rocket Debris,,,,,,,,,
46404,Agena D debris,42543,1970-025SZ,,Rocket Debris,,,,,,,,,
46405,Agena D debris,42544,1970-025TA,,Rocket Debris,,,,,,,,,
46406,Agena D debris,42545,1970-025TB,,Rocket Debris,,,,,,,,,
46407,Agena D debris,42546,1970-025TC,,Rocket Debris,,,,,,,,,
46408,Agena D debris,42547,1970-025TD,,Rocket Debris,,,,,,,,,
46409,Agena D debris,42548,1970-025TE,,Rocket Debris,,,,,,,,,
46410,Agena D debris,42549,1970-025TF,,Rocket Debris,,,,,,,,,
46411,Agena D debris,42550,1970-025TG,,Rocket Debris,,,,,,,,,
46412,Agena D debris,42551,1970-025TH,,Rocket Debris,,,,,,,,,
46413,Agena D debris,42552,1970-025TJ,,Rocket Debris,,,,,,,,,
46414,Agena D debris,42553,1970-025TK,,Rocket Debris,,,,,,,,,
46415,Agena D debris,42554,1970-025TL,,Rocket Debris,,,,,,,,,
46416,Delta 900 fragmentation debris,42555,1972-058JN,,Rocket Fragmentation Debris,,,,,,,,,
46417,Delta 900 fragmentation debris,42556,1972-058JP,,Rocket Fragmentation Debris,,,,,,,,,
46418,Delta 900 fragmentation debris,42557,1972-058JQ,,Rocket Fragmentation Debris,,,,,,,,,
46419,Delta 900 fragmentation debris,42558,1972-058JR,,Rocket Fragmentation Debris,,,,,,,,,
46420,Delta 900 fragmentation debris,42559,1972-058JS,,Rocket Fragmentation Debris,,,,,,,,,
46421,Delta 900 fragmentation debris,42560,1972-058JT,,Rocket Fragmentation Debris,,,,,,,,,
46422,Delta 900 fragmentation debris,42561,1972-058JU,,Rocket Fragmentation Debris,,,,,,,,,
46423,Delta 900 fragmentation debris,42562,1972-058JV,,Rocket Fragmentation Debris,,,,,,,,,
46424,Delta 900 fragmentation debris,42563,1972-058JW,,Rocket Fragmentation Debris,,,,,,,,,
46425,Delta 900 fragmentation debris,42564,1972-058JX,,Rocket Fragmentation Debris,,,,,,,,,
46426,Delta 900 fragmentation debris,42565,1972-058JY,,Rocket Fragmentation Debris,,,,,,,,,
46427,Delta 900 fragmentation debris,42566,1972-058JZ,,Rocket Fragmentation Debris,,,,,,,,,
46428,Delta 900 fragmentation debris,42567,1972-058KA,,Rocket Fragmentation Debris,,,,,,,,,
46429,Delta 900 fragmentation debris,42568,1972-058KB,,Rocket Fragmentation Debris,,,,,,,,,
46430,Delta 900 fragmentation debris,42569,1972-058KC,,Rocket Fragmentation Debris,,,,,,,,,
46431,Delta 900 fragmentation debris,42570,1972-058KD,,Rocket Fragmentation Debris,,,,,,,,,
46432,Delta 900 fragmentation debris,42571,1972-058KE,,Rocket Fragmentation Debris,,,,,,11/03/2020,,,
46433,Delta 300 fragmentation debris,42572,1973-086HL,,Rocket Fragmentation Debris,,,,,,,,,
46434,Delta 300 fragmentation debris,42573,1973-086HM,,Rocket Fragmentation Debris,,,,,,,,,
46435,Delta 300 fragmentation debris,42574,1973-086HN,,Rocket Fragmentation Debris,,,,,,,,,
46436,Delta 300 fragmentation debris,42575,1973-086HP,,Rocket Fragmentation Debris,,,,,,,,,
46437,Delta 300 fragmentation debris,42576,1973-086HQ,,Rocket Fragmentation Debris,,,,,,,,,
46438,Delta 300 fragmentation debris,42577,1973-086HR,,Rocket Fragmentation Debris,,,,,,,,,
46439,Delta 300 fragmentation debris,42578,1973-086HS,,Rocket Fragmentation Debris,,,,,,,,,
46440,Delta 300 fragmentation debris,42579,1973-086HT,,Rocket Fragmentation Debris,,,,,,,,,
46441,Delta 300 fragmentation debris,42580,1973-086HU,,Rocket Fragmentation Debris,,,,,,,,,
46442,Delta 300 fragmentation debris,42581,1973-086HV,,Rocket Fragmentation Debris,,,,,,,,,
46443,Delta 300 fragmentation debris,42582,1973-086HW,,Rocket Fragmentation Debris,,,,,,,,,
46444,Delta 300 fragmentation debris,42583,1973-086HX,,Rocket Fragmentation Debris,,,,,,,,,
46445,Delta 300 fragmentation debris,42584,1973-086HY,,Rocket Fragmentation Debris,,,,,,,,,
46446,Delta 300 fragmentation debris,42585,1973-086HZ,,Rocket Fragmentation Debris,,,,,,,,,
46447,Delta 300 fragmentation debris,42586,1973-086JA,,Rocket Fragmentation Debris,,,,,,,,,
46448,Delta 300 fragmentation debris,42587,1973-086JB,,Rocket Fragmentation Debris,,,,,,,,,
46449,Delta 300 fragmentation debris,42588,1973-086JC,,Rocket Fragmentation Debris,,,,,,,,,
46450,Delta 300 fragmentation debris,42589,1973-086JD,,Rocket Fragmentation Debris,,,,,,,,,
46451,Delta 300 fragmentation debris,42590,1973-086JE,,Rocket Fragmentation Debris,,,,,,,,,
46452,Agena D debris,42490,1970-025QU,,Rocket Debris,,,,,,,,,
46453,Agena D debris,42491,1970-025QV,,Rocket Debris,,,,,,,,,
46454,Agena D debris,42492,1970-025QW,,Rocket Debris,,,,,,,,,
46455,Agena D debris,42493,1970-025QX,,Rocket Debris,,,,,,,,,
46456,Agena D debris,42494,1970-025QY,,Rocket Debris,,,,,,,,,
46457,Agena D debris,42495,1970-025QZ,,Rocket Debris,,,,,,,,,
46458,Delta 2310 fragmentation debris,42591,1974-089BV,,Rocket Fragmentation Debris,,,,,,,,,
46459,Delta 2310 fragmentation debris,42592,1974-089CW,,Rocket Fragmentation Debris,,,,,,,,,
46460,Delta 2310 fragmentation debris,42593,1974-089FJ,,Rocket Fragmentation Debris,,,,,,,,,
46461,Delta 2310 fragmentation debris,42594,1974-089FK,,Rocket Fragmentation Debris,,,,,,,,,
46462,Delta 2310 fragmentation debris,42595,1974-089FL,,Rocket Fragmentation Debris,,,,,,,,,
46463,Delta 2310 fragmentation debris,42596,1974-089FM,,Rocket Fragmentation Debris,,,,,,,,,
46464,Delta 2310 fragmentation debris,42597,1974-089FN,,Rocket Fragmentation Debris,,,,,,,,,
46465,Delta 2310 fragmentation debris,42598,1974-089FP,,Rocket Fragmentation Debris,,,,,,,,,
46466,Delta 2310 fragmentation debris,42599,1974-089FQ,,Rocket Fragmentation Debris,,,,,,,,,
46467,Delta 2310 fragmentation debris,42600,1974-089FR,,Rocket Fragmentation Debris,,,,,,,,,
46468,Delta 2310 fragmentation debris,42601,1974-089FS,,Rocket Fragmentation Debris,,,,,,,,,
46469,Delta 2310 fragmentation debris,42602,1974-089FT,,Rocket Fragmentation Debris,,,,,,,,,
46470,Delta 2310 fragmentation debris,42603,1974-089FU,,Rocket Fragmentation Debris,,,,,,,,,
46471,Delta 2310 fragmentation debris,42604,1974-089FV,,Rocket Fragmentation Debris,,,,,,,,,
46472,Delta 2310 fragmentation debris,42605,1974-089FW,,Rocket Fragmentation Debris,,,,,,,,,
46473,Delta 2310 fragmentation debris,42606,1974-089FX,,Rocket Fragmentation Debris,,,,,,,,,
46474,Delta 2310 fragmentation debris,42607,1974-089FY,,Rocket Fragmentation Debris,,,,,,,,,
46475,Delta 2310 fragmentation debris,42608,1974-089FZ,,Rocket Fragmentation Debris,,,,,,,,,
46476,Delta 2310 fragmentation debris,42609,1974-089GA,,Rocket Fragmentation Debris,,,,,,,,,
46477,Delta 2310 fragmentation debris,42610,1974-089GB,,Rocket Fragmentation Debris,,,,,,,,,
46478,Delta 2310 fragmentation debris,42611,1974-089GC,,Rocket Fragmentation Debris,,,,,,,,,
46479,Delta 2310 fragmentation debris,42612,1974-089GD,,Rocket Fragmentation Debris,,,,,,,,,
46480,Delta 2310 fragmentation debris,42613,1974-089GE,,Rocket Fragmentation Debris,,,,,,,,,
46481,Delta 2310 fragmentation debris,42614,1974-089GF,,Rocket Fragmentation Debris,,,,,,,,,
46482,Delta 2310 fragmentation debris,42615,1974-089GG,,Rocket Fragmentation Debris,,,,,,,,,
46483,Delta 2310 fragmentation debris,42616,1974-089GH,,Rocket Fragmentation Debris,,,,,,,,,
46484,Delta 2310 fragmentation debris,42617,1974-089GJ,,Rocket Fragmentation Debris,,,,,,,,,
46485,Delta 2310 fragmentation debris,42618,1974-089GK,,Rocket Fragmentation Debris,,,,,,,,,
46486,Delta 2310 fragmentation debris,42619,1974-089GL,,Rocket Fragmentation Debris,,,,,,,,,
46487,Delta 2310 fragmentation debris,42620,1974-089GM,,Rocket Fragmentation Debris,,,,,,,,,
46488,Delta 2310 fragmentation debris,42621,1974-089GN,,Rocket Fragmentation Debris,,,,,,,,,
46489,Delta 2310 fragmentation debris,42622,1974-089GP,,Rocket Fragmentation Debris,,,,,,,,,
46490,Delta 2310 fragmentation debris,42623,1974-089GQ,,Rocket Fragmentation Debris,,,,,,,,,
46491,Delta 2310 fragmentation debris,42624,1974-089GR,,Rocket Fragmentation Debris,,,,,,,,,
46492,Delta 2310 fragmentation debris,42625,1974-089GS,,Rocket Fragmentation Debris,,,,,,,,,
46493,Delta 2310 fragmentation debris,42626,1974-089GT,,Rocket Fragmentation Debris,,,,,,,,,
46494,Delta 2310 fragmentation debris,42627,1974-089GU,,Rocket Fragmentation Debris,,,,,,,,,
46495,Delta 2310 fragmentation debris,42628,1974-089GV,,Rocket Fragmentation Debris,,,,,,,,,
46496,Delta 111 debris,42629,1975-052LN,,Rocket Debris,,,,,,,,,
46497,Delta 111 debris,42630,1975-052LP,,Rocket Debris,,,,,,,,,
46498,Delta 111 debris,42631,1975-052LQ,,Rocket Debris,,,,,,,,,
46499,Delta 111 debris,42632,1975-052LR,,Rocket Debris,,,,,,,,,
46500,Delta 111 debris,42633,1975-052LS,,Rocket Debris,,,,,,,,,
46501,Delta 111 debris,42634,1975-052LT,,Rocket Debris,,,,,,,,,
46502,Delta 111 debris,42635,1975-052LU,,Rocket Debris,,,,,,,,,
46503,Delta 111 debris,42636,1975-052LV,,Rocket Debris,,,,,,,,,
46504,Delta 111 debris,42637,1975-052LW,,Rocket Debris,,,,,,,,,
46505,Delta 111 debris,42638,1975-052LX,,Rocket Debris,,,,,,,,,
46506,Delta 111 debris,42639,1975-052LY,,Rocket Debris,,,,,,,,,
46507,Delta 111 debris,42640,1975-052LZ,,Rocket Debris,,,,,,,,,
46508,Delta 111 debris,42641,1975-052MA,,Rocket Debris,,,,,,,,,
46509,Delta 111 debris,42642,1975-052MB,,Rocket Debris,,,,,,,,,
46510,Delta 111 debris,42643,1975-052MC,,Rocket Debris,,,,,,,,,
46511,Delta 111 debris,42644,1975-052MD,,Rocket Debris,,,,,,,,,
46512,Delta 111 debris,42645,1975-052ME,,Rocket Debris,,,,,,,,,
46513,Delta 111 debris,42646,1975-052MF,,Rocket Debris,,,,,,,,,
46514,Delta 111 debris,42647,1975-052MG,,Rocket Debris,,,,,,,,,
46515,Delta 111 debris,42648,1975-052MH,,Rocket Debris,,,,,,,,,
46516,Delta 111 debris,42649,1975-052MJ,,Rocket Debris,,,,,,,,,
46517,Delta 111 debris,42650,1975-052MK,,Rocket Debris,,,,,,,,,
46518,Delta 111 debris,42651,1975-052ML,,Rocket Debris,,,,,,,,,
46519,Delta 111 debris,42652,1975-052MM,,Rocket Debris,,,,,,,,,
46520,Delta 111 debris,42653,1975-052MN,,Rocket Debris,,,,,,,,,
46521,Delta 111 debris,42654,1975-052MP,,Rocket Debris,,,,,,,,,
46522,Delta 111 debris,42655,1975-052MQ,,Rocket Debris,,,,,,,,,
46523,Delta 111 debris,42656,1975-052MR,,Rocket Debris,,,,,,,,,
46524,Delta 111 debris,42657,1975-052MS,,Rocket Debris,,,,,,,,,
46525,Delta 111 debris,42658,1975-052MT,,Rocket Debris,,,,,,,,,
46526,Delta 111 debris,42659,1975-052MU,,Rocket Debris,,,,,,,,,
46527,Delta 111 debris,42660,1975-052MV,,Rocket Debris,,,,,,,,,
46528,Delta 111 debris,42661,1975-052MW,,Rocket Debris,,,,,,,,,
46529,Shi Jian 13,42662,2017-018A,,Payload,4600,Box + 2 Pan,2.5,5,30,,73.750702040974,6.25,34.0633333333333
46530,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),42663,2017-018B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
46531,West Ford package fragment,42664,1961-028K,,Payload Mission Related Object,,,,,,,,,
46532,Midas 4 operational debris (Westford package fragment),42665,1961-028L,,Payload Mission Related Object,,,,,,,,,
46533,Transit VBN-2 operational debris,42666,1963-049P,,Payload Mission Related Object,,,,,,,,,
46534,Transit 13 debris (insulation),42667,1966-041J,,Payload Fragmentation Debris,,,,,,,,,
46535,Transit 18 debris (insulation),42668,1968-012G,,Payload Debris,,,,,,,,,
46536,ERS-1 debris,42669,1991-050T,,Payload Fragmentation Debris,,,,,,,,,
46537,CZ-4C operational debris (sep motor cover),42670,2015-069C,,Rocket Mission Related Object,,,,,,,,,
46538,CZ-4C operational debris (sep motor cover),42671,2015-069D,,Rocket Mission Related Object,,,,,,,,,
46539,CZ-4C operational debris (sep motor cover),42672,2015-069E,,Rocket Mission Related Object,,,,,,,,,
46540,Yaogan Weixing 29 operational debris,42673,2015-069F,,Payload Mission Related Object,,,,,,,,,
46541,ASTRO-H fragmentation debris,42674,2016-012S,,Payload Fragmentation Debris,,,,,,,,,
46542,ASTRO-H fragmentation debris,42675,2016-012T,,Payload Fragmentation Debris,,,,,,,,,
46543,CZ-2C operational debris (sep motor cover),42676,2016-029B,,Rocket Mission Related Object,,,,,,,,,
46544,CZ-2C operational debris (sep motor cover),42677,2016-029C,,Rocket Mission Related Object,,,,,,,,,
46545,Gaofen 3 operational debris,42678,2016-049C,,Payload Mission Related Object,,,,,,,,,
46546,Gaofen 3 operational debris,42679,2016-049D,,Payload Mission Related Object,,,,,,,,,
46547,Gaofen 3 operational debris,42680,2016-049E,,Payload Mission Related Object,,,,,,,,,
46548,,,,61702,Unknown,,,,,,,,,
46549,,,,69703,Unknown,,,,,,,,,
46550,,,,93200,Unknown,,,,,,,,,
46551,,,,66902,Unknown,,,,,,,,,
46553,,,,55201,Unknown,,,,,,,,,
46554,,,,130403,Unknown,,,,,,,,,
46555,,,,113002,Unknown,,,,,,,,,
46556,,,,144115,Unknown,,,,,,,,,
46557,,,,107700,Unknown,,,,,,,,,
46558,,,,32702,Unknown,,,,,,,,,
46559,TK-1 operational debris,42077,2017-012C,,Payload Mission Related Object,,,,,,21/05/2017,,,
46560,Cygnus CRS-7,42681,2017-019A,,Payload,7221,Cyl + 2 Pan,2.9,6.4,10.5,11/06/2017,37.3325357032712,6.60519855417254,23.7977225230762
46561,CZ-7 operational debris (sep motor cover),42688,2017-021E,,Rocket Mission Related Object,,,,,,28/04/2017,,,
46562,Soyuz MS-04,42682,2017-020A,,Payload,7218,Cyl + Cone + Sphere + 2 Pan,2.7,7.9,10.6,03/09/2017,39.1493196825872,5.7255526111674,25.3440524641846
46563,Blok-I (Soyuz-FG),42683,2017-020B,,Rocket Body,2350,Cyl,2.7,6.7,6.7,23/04/2017,18.9744579027504,5.7255526111674,17.0706290814435
