id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
66507,Starlink 2353,47893,2021-021AK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66508,Starlink 2354,47894,2021-021AL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66509,Starlink 2355,47895,2021-021AM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66510,Starlink 2356,47896,2021-021AN,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66511,Starlink 2357,47897,2021-021AP,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66512,Starlink 2358,47898,2021-021AQ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66513,Starlink 2359,47899,2021-021AR,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66514,Starlink 2360,47900,2021-021AS,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66515,Starlink 2361,47901,2021-021AT,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66516,Starlink 2362,47902,2021-021AU,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66517,Starlink 2363,47903,2021-021AV,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66518,Starlink 2364,47904,2021-021AW,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66519,Starlink 2365,47905,2021-021AX,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66520,Starlink 2366,47906,2021-021AY,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66521,Starlink 2367,47907,2021-021AZ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66522,Starlink 2368,47908,2021-021BA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66523,Starlink 2369,47909,2021-021BB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66524,Starlink 2370,47910,2021-021BC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66525,Starlink 2371,47911,2021-021BD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66526,Starlink 2372,47912,2021-021BE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66527,Starlink 2374,47913,2021-021BF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66528,Starlink 2375,47914,2021-021BG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66529,Starlink 2376,47915,2021-021BH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66530,Starlink 2378,47916,2021-021BJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66531,Starlink 2397,47917,2021-021BK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66532,Starlink 2398,47918,2021-021BL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66533,Starlink 2405,47919,2021-021BM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66534,Starlink operational debris (deployment rail),47920,2021-021BN,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66535,Starlink operational debris (deployment rail),47921,2021-021BP,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66536,Starlink operational debris (deployment rail),47922,2021-021BQ,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66537,Starlink operational debris (deployment rail),47923,2021-021BR,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66538,CAS500-1,47932,2021-022A,,Payload,500,Box + 4 Pan,,,,,21.0523339513072,3.61,11.5172666666667
66539,GRUS 1C,47933,2021-022B,,Payload,80,Box,,,,,0.433012701892219,0.25,0.375
66540,GRUS 1B,47934,2021-022C,,Payload,80,Box,,,,,0.433012701892219,0.25,0.375
66541,GRUS 1E,47935,2021-022D,,Payload,80,Box,,,,,0.433012701892219,0.25,0.375
66542,GRUS 1D,47936,2021-022E,,Payload,80,Box,,,,,0.433012701892219,0.25,0.375
66543,BeeSat 8,47937,2021-022F,,Payload,0.3,Box,,,,,0.0106066017177982,0.0025,0.0075
66544,Unisat-7,47938,2021-022G,,Payload,32,Poly,,,,,0.433012701892219,0.196349540849362,0.285674770424681
66545,Starlink 2258,47860,2021-021A,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66546,Starlink 2280,47861,2021-021B,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66547,Starlink 2291,47862,2021-021C,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66548,Starlink 2293,47863,2021-021D,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66549,Starlink 2304,47864,2021-021E,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66550,Starlink 2310,47865,2021-021F,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66551,Starlink 2320,47866,2021-021G,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66552,Starlink 2321,47867,2021-021H,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66553,Starlink 2323,47868,2021-021J,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66554,Starlink 2324,47869,2021-021K,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66555,Starlink 2326,47870,2021-021L,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66556,Starlink 2327,47871,2021-021M,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66557,Najm-1,47939,2021-022H,,Payload,50,Box,,,,,0.230434372436058,0.09,0.195
66558,DMSat-1,47940,2021-022J,,Payload,15,Box,,,,,0.12,0.04,0.1
66559,BeeSat 7,47941,2021-022K,,Payload,0.3,Box,,,,,0.0106066017177982,0.0025,0.0075
66560,Hiber 3,47942,2021-022L,,Payload,4,Box + 2 Pan,,,,,0.0435889894354067,0.01,0.035
66561,Yunhai 1-02 operational debris,47974,2019-063D,,Payload Mission Related Object,,,,,,,,,
66562,Yunhai 1-02 operational debris,47975,2019-063E,,Payload Mission Related Object,,,,,,,,,
66563,Lawkanat 1,47976,1998-067SJ,,Payload,50,Box+ 2 pan,,,,,,,
66564,NanoSatC-Br 2,47943,2021-022M,,Payload,2,Box,,,,,0.03,0.01,0.025
66565,ELSA-D,47944,2021-022N,,Payload,175,Box + 2 Pan,,,,,2.29671668687564,0.36,1.2842
66566,Canyval-C 1,47945,2021-022P,,Payload,2.7,Box,,,,,0.03,0.01,0.025
66567,NIU VsHE-DZZ,47946,2021-022Q,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66568,BeeSat 5,47947,2021-022R,,Payload,0.3,Box,,,,,0.0106066017177982,0.0025,0.0075
66569,LacunaSat 2b,47948,2021-022S,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66570,Kepler 7,47949,2021-022T,,Payload,15,Box + 2 Pan,,,,,0.174028262840431,0.04,0.1094
66571,KMSL,47950,2021-022U,,Payload,3,Box,,,,,0.0435889894354067,0.01,0.035
66572,Sirius-DZZ,47951,2021-022V,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66573,SAMSON 2,47952,2021-022W,,Payload,12,Box + 4 Pan,,,,,0.254248210484393,0.04,0.1388
66574,SAMSON 3,47953,2021-022X,,Payload,12,Box + 4 Pan,,,,,0.254248210484393,0.04,0.1388
66575,Sateliot 1,47954,2021-022Y,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66576,Kepler 6,47955,2021-022Z,,Payload,15,Box + 2 Pan,,,,,0.174028262840431,0.04,0.1094
66577,ChallengeOne,47956,2021-022AA,,Payload,2,Box,,,,,0.03,0.01,0.025
66578,GRB-Alpha,47957,2021-022AB,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66580,OneWeb 0115,48042,2021-025A,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66581,OneWeb 0152,48043,2021-025B,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66582,OneWeb 0153,48044,2021-025C,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66583,OneWeb 0154,48045,2021-025D,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66584,OneWeb 0116,48046,2021-025E,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66585,OneWeb 0150,48047,2021-025F,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66586,OneWeb 0107,48048,2021-025G,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66587,OneWeb 0101,48049,2021-025H,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66588,OneWeb 0113,48050,2021-025J,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66589,OneWeb 0112,48051,2021-025K,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66590,OneWeb 0156,48052,2021-025L,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66591,OneWeb 0161,48053,2021-025M,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66592,OneWeb 0158,48054,2021-025N,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66593,OneWeb 0157,48055,2021-025P,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66594,OneWeb 0162,48056,2021-025Q,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66595,OneWeb 0155,48057,2021-025R,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66596,OneWeb 0149,48058,2021-025S,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66597,OneWeb 0148,48059,2021-025T,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66598,OneWeb 0160,48060,2021-025U,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66599,OneWeb 0163,48061,2021-025V,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66600,OneWeb 0159,48062,2021-025W,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66601,OneWeb 0164,48063,2021-025X,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66602,OneWeb 0167,48064,2021-025Y,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66603,OneWeb 0166,48065,2021-025Z,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66604,OneWeb 0151,48066,2021-025AA,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66605,OneWeb 0170,48067,2021-025AB,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66606,OneWeb 0168,48068,2021-025AC,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66607,OneWeb 0173,48069,2021-025AD,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66608,OneWeb 0171,48070,2021-025AE,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66609,OneWeb 0172,48071,2021-025AF,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66610,OneWeb 0174,48072,2021-025AG,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66611,OneWeb 0175,48073,2021-025AH,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66612,OneWeb 0177,48074,2021-025AJ,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66613,OneWeb 0178,48075,2021-025AK,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66614,OneWeb 0108,48076,2021-025AL,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66615,OneWeb 0169,48077,2021-025AM,,Payload,148,Box + 2 Pan,,,,,5.2931349405062,1,2.88533333333333
66616,Zenit-2 operational debris,48078,1996-051Q,,Rocket Mission Related Object,,,,,,,,,
66617,,,,145218,Unknown,,,,,,,,,
66618,,,,148002,Unknown,,,,,,,,,
66619,,,,143750,Unknown,,,,,,,,,
66620,,,,142921,Unknown,,,,,,,,,
66621,,,,78030,Unknown,,,,,,,,,
66622,,,,58807,Unknown,,,,,,,,,
66623,,,,143832,Unknown,,,,,,,,,
66624,1KUNS-3,47958,2021-022AC,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66625,BeeSat 6,47959,2021-022AD,,Payload,0.3,Box,,,,,0.0106066017177982,0.0025,0.0075
66626,OrbiKraft-Zorkiy,47960,2021-022AE,,Payload,10,Box + 2 Pan,,,,,0.0435889894354067,0.01,0.035
66627,KSU-Cubesat,47961,2021-022AF,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66628,SAMSON 1,47962,2021-022AG,,Payload,12,Box + 4 Pan,,,,,0.254248210484393,0.04,0.1388
66629,DIY-1,47963,2021-022AH,,Payload,0.2,Box,,,,,0.00433012701892219,0.0025,0.00375
66630,Smog-1,47964,2021-022AJ,,Payload,0.25,Box,,,,,0.00433012701892219,0.0025,0.00375
66631,Starlink 2087,47977,2021-024A,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66632,Starlink 1647,47978,2021-024B,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66633,Starlink 2325,47979,2021-024C,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66634,Starlink 2312,47980,2021-024D,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66635,Starlink 2303,47981,2021-024E,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66636,Starlink 2317,47982,2021-024F,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66637,Starlink 2289,47983,2021-024G,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66638,Starlink 2316,47984,2021-024H,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66639,Starlink 2308,47985,2021-024J,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66640,Starlink 2313,47986,2021-024K,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66641,Starlink 2311,47987,2021-024L,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66642,Starlink 2306,47988,2021-024M,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66643,Starlink 2305,47989,2021-024N,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66644,Starlink 2307,47990,2021-024P,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66645,Starlink 2279,47991,2021-024Q,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66646,Starlink 2229,47992,2021-024R,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66647,Starlink 2273,47993,2021-024S,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66648,Starlink 2290,47994,2021-024T,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66649,Starlink 2309,47995,2021-024U,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66650,Starlink 2260,47996,2021-024V,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66651,Starlink 2266,47997,2021-024W,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66652,Starlink 2296,47998,2021-024X,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66653,Starlink 2218,47999,2021-024Y,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66654,Starlink 2270,48000,2021-024Z,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66655,Starlink 2262,48001,2021-024AA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66656,Starlink 2265,48002,2021-024AB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66657,Starlink 2263,48003,2021-024AC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66658,Starlink 2261,48004,2021-024AD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66659,Starlink 2254,48005,2021-024AE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66660,Starlink 2277,48006,2021-024AF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66661,Starlink 2259,48007,2021-024AG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66662,Starlink 2271,48008,2021-024AH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66663,Starlink 2153,48009,2021-024AJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66664,Starlink 2226,48010,2021-024AK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66665,Starlink 2272,48011,2021-024AL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66666,Starlink 2216,48012,2021-024AM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66667,Starlink 2243,48013,2021-024AN,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66668,Starlink 2283,48014,2021-024AP,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66669,Starlink 2281,48015,2021-024AQ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66670,Starlink 2284,48016,2021-024AR,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66671,Starlink 2239,48017,2021-024AS,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66672,Starlink 2282,48018,2021-024AT,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66673,Starlink 2285,48019,2021-024AU,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66674,Starlink 2294,48020,2021-024AV,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66675,Starlink 2301,48021,2021-024AW,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66676,Starlink 2298,48022,2021-024AX,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66677,Starlink 2292,48023,2021-024AY,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66678,Starlink 2302,48024,2021-024AZ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66679,Starlink 2318,48025,2021-024BA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66680,Starlink 2278,48026,2021-024BB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66681,Starlink 2300,48027,2021-024BC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66682,Starlink 2264,48028,2021-024BD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66683,Starlink 2299,48029,2021-024BE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66684,Starlink 2268,48030,2021-024BF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66685,Starlink 2267,48031,2021-024BG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66686,Starlink 2297,48032,2021-024BH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66687,Starlink 2286,48033,2021-024BJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66688,Starlink 2288,48034,2021-024BK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66689,Starlink 2287,48035,2021-024BL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66690,Starlink 2295,48036,2021-024BM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66691,Starlink operational debris (deployment rail),48037,2021-024BN,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66692,Starlink operational debris (deployment rail),48038,2021-024BP,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66693,Starlink operational debris (deployment rail),48039,2021-024BQ,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66694,Starlink operational debris (deployment rail),48040,2021-024BR,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66695,Gaofen 12-02,48079,2021-026A,,Payload,3000,Box + 3 Pan,,,,,21.3285644757443,4,10.846
66696,L-14B-res (YF40B-res) (Long March (CZ) 4C),48080,2021-026B,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
66697,CZ-4C operational debris (sep motor cover),48081,2021-026C,,Rocket Mission Related Object,,,,,,,,,
66698,FEES,48041,2021-022AK,,Payload,0.3,Box,,,,,0.0108627804912002,0.003,0.008
66699,BCCSAT-1,48082,2021-022AL,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66700,,,,139408,Unknown,,,,,,,,,
66701,,,,127004,Unknown,,,,,,,,,
66702,,,,126302,Unknown,,,,,,,,,
66703,,,,64606,Unknown,,,,,,,,,
66704,,,,117602,Unknown,,,,,,,,,
66705,,,,130406,Unknown,,,,,,,,,
66706,,,,139816,Unknown,,,,,,,,,
66707,,,,65004,Unknown,,,,,,,,,
66708,,,,66609,Unknown,,,,,,,,,
66709,,,,62005,Unknown,,,,,,,,,
66710,,,,136505,Unknown,,,,,,,,,
66711,STECCO,48083,2021-022AM,,Payload,1,Box,,,,,0.0234680634054027,0.0025,0.01775
66712,Soyuz-2-1A operational debris,48084,2021-022AN,,Rocket Mission Related Object,,,,,,,,,
66713,Soyuz-2-1A operational debris,48085,2021-022AP,,Rocket Mission Related Object,,,,,,,,,
66714,,48086,1973-086JG,,Unknown,,,,,,,,,
66715,,48087,1975-052MX,,Unknown,,,,,,,,,
66716,,48088,1976-077GT,,Unknown,,,,,,,,,
66717,,48089,1977-047T,,Unknown,,,,,,,,,
66718,,48090,1978-066J,,Unknown,,,,,,,,,
66719,,48091,1979-058Y,,Unknown,,,,,,,,,
66720,,48156,2019-022P,,Unknown,,,,,,,,,
66721,,48160,2021-029B,,Unknown,,,,,,,,,
66722,,48159,2021-029A,,Unknown,,,,,,,,,
66723,,48157,2021-028A,,Unknown,,,,,,,,,
66724,,48158,2021-028B,,Unknown,,,,,,,,,
66725,,,,155904,Unknown,,,,,,,,,
66726,,,,61506,Unknown,,,,,,,,,
66727,,,,138709,Unknown,,,,,,,,,
66728,,,,145622,Unknown,,,,,,,,,
66729,,,,137113,Unknown,,,,,,,,,
66730,,,,63710,Unknown,,,,,,,,,
66731,,,,52004,Unknown,,,,,,,,,
66732,,,,131302,Unknown,,,,,,,,,
66733,,,,128104,Unknown,,,,,,,,,
66734,,,,59504,Unknown,,,,,,,,,
66735,,,,71608,Unknown,,,,,,,,,
66736,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2021-006IA,,Rocket Body,4300,Cyl,3.6,16,16,,58.4924538651002,10.1787601976309,50.3283143105085
66737,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2021-012IA,,Rocket Body,4300,Cyl,3.6,16,16,,58.4924538651002,10.1787601976309,50.3283143105085
66738,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),47782,2021-017BN,,Rocket Body,4300,Cyl,3.6,16,16,26/03/2021,58.4924538651002,10.1787601976309,50.3283143105085
66739,,48128,2021-027AN,,Unknown,,,,,,,,,
66740,,48129,2021-027AP,,Unknown,,,,,,,,,
66741,,48130,2021-027AQ,,Unknown,,,,,,,,,
66742,,48131,2021-027AR,,Unknown,,,,,,,,,
66743,,48132,2021-027AS,,Unknown,,,,,,,,,
66744,,48133,2021-027AT,,Unknown,,,,,,,,,
66745,,48134,2021-027AU,,Unknown,,,,,,,,,
66746,,48135,2021-027AV,,Unknown,,,,,,,,,
66747,,48136,2021-027AW,,Unknown,,,,,,,,,
66748,,48137,2021-027AX,,Unknown,,,,,,,,,
66749,,48138,2021-027AY,,Unknown,,,,,,,,,
66750,,48139,2021-027AZ,,Unknown,,,,,,,,,
66751,,48140,2021-027BA,,Unknown,,,,,,,,,
66752,,48141,2021-027BB,,Unknown,,,,,,,,,
66753,,48142,2021-027BC,,Unknown,,,,,,,,,
66754,,48143,2021-027BD,,Unknown,,,,,,,,,
66755,,48144,2021-027BE,,Unknown,,,,,,,,,
66756,,48145,2021-027BF,,Unknown,,,,,,,,,
66757,,48146,2021-027BG,,Unknown,,,,,,,,,
66758,,48147,2021-027BH,,Unknown,,,,,,,,,
66759,,48148,2021-027BJ,,Unknown,,,,,,,,,
66760,,48149,2021-027BK,,Unknown,,,,,,,,,
66761,,48150,2021-027BL,,Unknown,,,,,,,,,
66762,,48151,2021-027BM,,Unknown,,,,,,,,,
66763,,48152,2021-027BN,,Unknown,,,,,,,,,
66764,,48153,2021-027BP,,Unknown,,,,,,,,,
66765,,48154,2021-027BQ,,Unknown,,,,,,,,,
66766,,48155,2021-027BR,,Unknown,,,,,,,,,
66767,,48124,2021-027AJ,,Unknown,,,,,,,,,
66768,,48092,2021-027A,,Unknown,,,,,,,,,
66769,,48093,2021-027B,,Unknown,,,,,,,,,
66770,,48094,2021-027C,,Unknown,,,,,,,,,
66771,,48095,2021-027D,,Unknown,,,,,,,,,
66772,,48096,2021-027E,,Unknown,,,,,,,,,
66773,,48097,2021-027F,,Unknown,,,,,,,,,
66774,,48098,2021-027G,,Unknown,,,,,,,,,
66775,,48099,2021-027H,,Unknown,,,,,,,,,
66776,,48100,2021-027J,,Unknown,,,,,,,,,
66777,,48101,2021-027K,,Unknown,,,,,,,,,
66778,,48102,2021-027L,,Unknown,,,,,,,,,
66779,,48103,2021-027M,,Unknown,,,,,,,,,
66780,,48104,2021-027N,,Unknown,,,,,,,,,
66781,,48105,2021-027P,,Unknown,,,,,,,,,
66782,,48106,2021-027Q,,Unknown,,,,,,,,,
66783,,48107,2021-027R,,Unknown,,,,,,,,,
